Model,Task,Name,Dropout,WeightDecay,LearningRate,BatchSize,Epochs,Accuracy,Precision,Recall,F1,AUROC,AUPRC,Sensitivity,Specificity
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.1,0.01,0.0002,16,20,0.9444444444444444,0.9435483870967742,0.9432031698362409,0.9433738564173347,0.9815368045346269,0.9728394990680626,0.9340836012861736,0.9523227383863081
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.1,0.01,0.0002,16,20,0.9548611111111112,0.9551299858786491,0.9565789142648131,0.9548344290970505,0.9892049644003801,0.9854558542757206,0.926412614980289,0.9867452135493373
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.2_LR0.0002_WD0_BS16_EP20,0.1,0.0,0.0002,16,20,0.9305555555555556,0.9305743523992687,0.9277038341496395,0.929017043796484,0.9799163122351591,0.9750289333890726,0.9067524115755627,0.9486552567237164
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.2_LR0.0002_WD0_BS16_EP20,0.1,0.0,0.0002,16,20,0.9541666666666667,0.9537370260261826,0.9545729884134317,0.9540642327412208,0.9855327557144212,0.9840684304692247,0.9474375821287779,0.9617083946980854
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.1_LR1e-05_WD0_BS16_EP20,0.1,0.0,1e-05,16,20,0.8472222222222222,0.8440012211254706,0.845494068349594,0.8446863920178218,0.925494697285356,0.8988818063030519,0.8327974276527331,0.8581907090464548
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.1_LR1e-05_WD0_BS16_EP20,0.1,0.0,1e-05,16,20,0.8694444444444445,0.8729538690476191,0.8724458204334365,0.8694404148276182,0.943312693498452,0.9524651461271265,0.8184210526315789,0.9264705882352942
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.2_LR5e-05_WD0_BS16_EP20,0.1,0.0,5e-05,16,20,0.8513888888888889,0.8503633350331463,0.8456945416237549,0.8476359242214184,0.9361551584525035,0.9261196503020872,0.8038585209003215,0.8875305623471883
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.2_LR5e-05_WD0_BS16_EP20,0.1,0.0,5e-05,16,20,0.9375,0.9381052974937674,0.936609907120743,0.937209180637947,0.978343653250774,0.9781000880263887,0.9526315789473684,0.9205882352941176
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9291666666666667,0.927970102281668,0.9276370097249191,0.9278016669321016,0.9741428784817491,0.9676653556354697,0.9163987138263665,0.9388753056234719
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9388888888888889,0.9405162738496071,0.9374613003095975,0.9385169544156005,0.9820897832817337,0.9837792240918749,0.9631578947368421,0.9117647058823529
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.1,0.01,5e-05,16,20,0.8708333333333333,0.8689747868001483,0.8755218201400954,0.8698994907505455,0.9544257423407417,0.9419009360923907,0.909967845659164,0.8410757946210269
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.1,0.01,5e-05,16,20,0.8888888888888888,0.8978363845858405,0.8848297213622291,0.8872039102644442,0.9572291021671826,0.9584924891597327,0.9578947368421052,0.8117647058823529
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.1_LR1e-05_WD0.1_BS16_EP20,0.1,0.1,1e-05,16,20,0.8541666666666666,0.8528285573122529,0.8593110008726483,0.8532469120704416,0.9360529563911666,0.8967122076390479,0.8971061093247589,0.8215158924205379
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.1_LR1e-05_WD0.1_BS16_EP20,0.1,0.1,1e-05,16,20,0.8486111111111111,0.8482579355548496,0.8479102167182663,0.8480692129141169,0.9199303405572755,0.9064421116331507,0.8605263157894737,0.8352941176470589
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9,0.8995789690688952,0.8961862907727263,0.8976982097186701,0.9712104654910808,0.9652374111791735,0.8681672025723473,0.9242053789731052
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9569444444444445,0.9570352751586336,0.956578947368421,0.9567903266086021,0.9859133126934985,0.9869607430980876,0.9631578947368421,0.95
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.1,0.1,5e-05,16,20,0.8541666666666666,0.8589810924369747,0.8439020747018451,0.848688331989008,0.9347793614729676,0.9263576474833192,0.7684887459807074,0.9193154034229829
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.1,0.1,5e-05,16,20,0.9486111111111111,0.9482318840579711,0.9488390092879257,0.9484893894716488,0.9802863777089783,0.9816243766629494,0.9447368421052632,0.9529411764705882
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.1_LR5e-05_WD0_BS16_EP20,0.1,0.0,5e-05,16,20,0.875,0.8753347027839278,0.869173499791665,0.8716689375455496,0.9436316323241535,0.934866750425724,0.8263665594855305,0.9119804400977995
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.1_LR5e-05_WD0_BS16_EP20,0.1,0.0,5e-05,16,20,0.9402777777777778,0.9411570363575588,0.9392414860681114,0.9399766187991834,0.9726238390092878,0.9718666991530874,0.9578947368421052,0.9205882352941176
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.2_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8541666666666666,0.8525482625482625,0.8589257777183783,0.8531807915419707,0.9349365954134858,0.9063460687120587,0.8938906752411575,0.823960880195599
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.2_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8611111111111112,0.8605888174171202,0.8609907120743034,0.8607630186577555,0.9248142414860681,0.9294195173178438,0.8631578947368421,0.8588235294117647
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.2_LR0.0002_WD0_BS16_EP20,0.1,0.0,0.0002,16,20,0.8930555555555556,0.8902529761904762,0.8958521686491245,0.8919447795724178,0.953403721727372,0.9410464857859208,0.9163987138263665,0.8753056234718827
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.2_LR0.0002_WD0_BS16_EP20,0.1,0.0,0.0002,16,20,0.9458333333333333,0.9489201650084931,0.9438854489164087,0.9454154201438094,0.9799767801857585,0.9820626283983512,0.9789473684210527,0.9088235294117647
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.1_LR1e-05_WD0.01_BS16_EP20,0.1,0.01,1e-05,16,20,0.8472222222222222,0.8440012211254706,0.845494068349594,0.8446863920178218,0.9251094741310859,0.8998825074816637,0.8327974276527331,0.8581907090464548
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.1_LR1e-05_WD0.01_BS16_EP20,0.1,0.01,1e-05,16,20,0.8722222222222222,0.8753214164007559,0.875077399380805,0.8722212362749713,0.9447832817337461,0.9533034371785604,0.8236842105263158,0.9264705882352942
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.1,0.01,5e-05,16,20,0.8958333333333334,0.8971482524644732,0.890207470184514,0.8930080778901193,0.9536317109411238,0.9429686919924991,0.8488745980707395,0.9315403422982885
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.1,0.01,5e-05,16,20,0.9055555555555556,0.9117684337273044,0.9023219814241485,0.9044339821516407,0.963297213622291,0.9637238534155672,0.9605263157894737,0.8441176470588235
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.1,0.1,5e-05,16,20,0.8666666666666667,0.8634858812074002,0.8668464374719926,0.8648268093494791,0.9457385671271001,0.9366520195431554,0.8681672025723473,0.8655256723716381
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.1,0.1,5e-05,16,20,0.9347222222222222,0.9385710136508858,0.9324303405572756,0.9341520224318997,0.9736455108359132,0.9732339429879395,0.9736842105263158,0.8911764705882353
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.1_LR0.0002_WD0_BS16_EP20,0.1,0.0,0.0002,16,20,0.8652777777777778,0.8629700643245918,0.8690909519728929,0.8641707589828366,0.9522480522645619,0.9413679606785683,0.8971061093247589,0.8410757946210269
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.1_LR0.0002_WD0_BS16_EP20,0.1,0.0,0.0002,16,20,0.9236111111111112,0.9312871884905345,0.9202012383900928,0.9226319213658982,0.9721981424148607,0.9724794389296905,0.9815789473684211,0.8588235294117647
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.1,0.01,0.0002,16,20,0.9333333333333333,0.9326923835287994,0.9313044913875108,0.9319679682517186,0.9758331433423219,0.9751551970740571,0.9163987138263665,0.9462102689486552
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.1,0.01,0.0002,16,20,0.9513888888888888,0.9520849028029108,0.9505417956656347,0.9511626960517365,0.9822600619195045,0.9835238270645863,0.9657894736842105,0.9352941176470588
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.1,0.1,0.0002,16,20,0.9027777777777778,0.9036490528414756,0.8978608322392472,0.9002777975639291,0.9590484201919827,0.9554895070840245,0.8617363344051447,0.9339853300733496
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.1,0.1,0.0002,16,20,0.9125,0.9212163509471585,0.9087461300309598,0.9112632660047929,0.9663390092879257,0.9654927166725707,0.9763157894736842,0.8411764705882353
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.2_LR1e-05_WD0_BS16_EP20,0.1,0.0,1e-05,16,20,0.8597222222222223,0.8572124756335282,0.8630453069599604,0.8584968992685504,0.9404633684227077,0.9125959783744505,0.887459807073955,0.8386308068459658
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.2_LR1e-05_WD0_BS16_EP20,0.1,0.0,1e-05,16,20,0.8416666666666667,0.8412178853754941,0.8421052631578947,0.8414268492473185,0.9155030959752322,0.9135618046436436,0.8342105263157895,0.85
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.1,0.01,1e-05,16,20,0.8388888888888889,0.838345255457555,0.844707898647002,0.8380441190158543,0.9235528581199538,0.8855729470553731,0.887459807073955,0.8019559902200489
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.1,0.01,1e-05,16,20,0.8805555555555555,0.8806980499316854,0.8795665634674923,0.8800223214285714,0.9476780185758513,0.94858245448876,0.8973684210526316,0.861764705882353
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.1,0.1,1e-05,16,20,0.8541666666666666,0.8537994999845675,0.8604666703354586,0.8534312784631223,0.9292683118577976,0.8817502245511627,0.9067524115755627,0.8141809290953546
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.1,0.1,1e-05,16,20,0.8597222222222223,0.8593245534573666,0.8592105263157894,0.8592658679088634,0.9288699690402478,0.9265750450696569,0.868421052631579,0.85
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.1,0.01,0.0002,16,20,0.8652777777777778,0.8753344481605352,0.8529115794935496,0.8592500186417142,0.932074937696051,0.9173407637147797,0.7620578778135049,0.9437652811735942
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.1,0.01,0.0002,16,20,0.9388888888888889,0.94125,0.9371517027863777,0.9384615384615385,0.9772058823529411,0.9771853050939149,0.968421052631579,0.9058823529411765
"Fusion (XAttn, Half)",edema,CA_VD0.1_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.1,0.1,0.0002,16,20,0.925,0.9223758519961052,0.926280866987948,0.923965080259082,0.9753024787930723,0.971365743491708,0.9356913183279743,0.9168704156479217
"Fusion (XAttn, Half)",effusion,CA_VD0.1_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.1,0.1,0.0002,16,20,0.9388888888888889,0.9430618401206636,0.9365325077399381,0.9383388869857681,0.9811996904024767,0.9822875447736971,0.9789473684210527,0.8941176470588236
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.1_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8555555555555555,0.855369254392395,0.8620743873772593,0.854855592169025,0.9349759038986155,0.9116863344784797,0.909967845659164,0.8141809290953546
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.1_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8722222222222222,0.8723139982610856,0.8712074303405573,0.8716517857142858,0.9368653250773994,0.9238931504408883,0.8894736842105263,0.8529411764705882
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.1_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.8291666666666667,0.8318038561364479,0.8376913340513683,0.8287143324094687,0.9221691994433918,0.8910142363055067,0.9003215434083601,0.7750611246943765
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.1_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.8763888888888889,0.8764229345624694,0.8754643962848296,0.8758599045702076,0.9460990712074304,0.9421742687578725,0.8921052631578947,0.8588235294117647
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.1_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.8472222222222222,0.8440012211254706,0.845494068349594,0.8446863920178218,0.9248028679470751,0.9003151388718833,0.8327974276527331,0.8581907090464548
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.1_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.8722222222222222,0.8753214164007559,0.875077399380805,0.8722212362749713,0.9444891640866874,0.9530866199570269,0.8236842105263158,0.9264705882352942
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.1_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.8902777777777777,0.8913871463320957,0.8845470483258516,0.887301842044259,0.9549760611325562,0.9460205810266308,0.842443729903537,0.9266503667481663
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.1_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.9027777777777778,0.9089166323394278,0.8995356037151703,0.9016232169208067,0.9656888544891641,0.9666526618184811,0.9578947368421052,0.8411764705882353
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.8819444444444444,0.8791654932882756,0.8810643165433691,0.8800279934681907,0.9478376402330206,0.9377960444279245,0.8745980707395499,0.8875305623471883
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.9305555555555556,0.9350904799370574,0.9280185758513932,0.9298928919182083,0.9738312693498452,0.9728227733911607,0.9736842105263158,0.8823529411764706
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.8625,0.8596765084245866,0.8604823937295105,0.8600638036809816,0.947900533809228,0.935375530232736,0.8456591639871383,0.8753056234718827
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.9,0.9108796296296297,0.8956656346749226,0.8983401838662106,0.9623761609907121,0.9644777785291938,0.9736842105263158,0.8176470588235294
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.1_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.8694444444444445,0.8663193767497719,0.8692914252470538,0.8675548527995867,0.9473344916233618,0.9391002571650829,0.8681672025723473,0.8704156479217604
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.1_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9513888888888888,0.9526460769895184,0.9502321981424149,0.9511240498767434,0.9777321981424149,0.9760220941996364,0.9710526315789474,0.9294117647058824
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.8166666666666667,0.8172558279510151,0.8232218806751626,0.8159152714397502,0.9079788363116061,0.8770864808563478,0.8713826366559485,0.7750611246943765
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.9166666666666666,0.9162162162162162,0.9171826625386997,0.9165217391304348,0.9708049535603716,0.9743460775982346,0.9078947368421053,0.9264705882352942
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.8472222222222222,0.8477199024712121,0.8397157210355428,0.8427060907697075,0.932570224608684,0.9119810079421711,0.7845659163987139,0.8948655256723717
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.8597222222222223,0.8664480507833519,0.8636996904024767,0.8596439759047771,0.947314241486068,0.9543360544092638,0.7921052631578948,0.9352941176470588
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.2_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.8875,0.8899890432148496,0.8805611679337102,0.884118099393766,0.9643078955023231,0.9565105555718099,0.8295819935691319,0.9315403422982885
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.2_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.9402777777777778,0.9403002998349745,0.9398606811145511,0.9400640014248351,0.9779721362229102,0.9795039874056303,0.9473684210526315,0.9323529411764706
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.8527777777777777,0.860621843565658,0.8407534650429642,0.846464581438952,0.9399916666011525,0.9314341096218388,0.752411575562701,0.9290953545232273
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.9375,0.9383585071401364,0.936455108359133,0.9371848336270524,0.973421052631579,0.9734544145964064,0.9552631578947368,0.9176470588235294
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.8847222222222222,0.8856260401997184,0.8788866264671892,0.8815956061983987,0.9535530939708646,0.9434048999222814,0.8360128617363344,0.921760391198044
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.9097222222222222,0.9163528096480309,0.9064241486068112,0.9086221271128693,0.9625541795665635,0.9636916687964193,0.9657894736842105,0.8470588235294118
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.2_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9097222222222222,0.9069296639880859,0.9124482110708417,0.9087318999561211,0.9697874983293893,0.964763754385174,0.932475884244373,0.8924205378973105
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.2_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9458333333333333,0.9464930606792534,0.944969040247678,0.9455812898862207,0.9845665634674923,0.985843876763348,0.9605263157894737,0.9294117647058824
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.8861111111111111,0.8830914419421794,0.8874283602858513,0.8846875,0.95184710571624,0.9408075757331564,0.8971061093247589,0.8777506112469438
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9236111111111112,0.929992639551725,0.9205108359133127,0.9227273348150432,0.9702012383900929,0.9699088755606387,0.9763157894736842,0.8647058823529412
"Fusion (XAttn, Half)",edema,CA_VD0.2_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9333333333333333,0.9330436500098755,0.9309192682332408,0.931912747446728,0.973946336056101,0.9694138676475372,0.9131832797427653,0.9486552567237164
"Fusion (XAttn, Half)",effusion,CA_VD0.2_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9319444444444445,0.9333398247322298,0.9305727554179566,0.9315449915110356,0.9802089783281733,0.9825177192853249,0.9552631578947368,0.9058823529411765
